timestamp,roadName,congestionValue,incidentCount,rainFlag,isHoliday
2026-01-03 16:00:00,sunland,0.505,0,0,0
2026-01-03 16:00:00,us54,0.623,0,0,0
2026-01-03 16:00:00,paisano,0.533,0,0,0
2026-01-03 16:00:00,loop375,0.589,0,0,0
2026-01-03 17:00:00,i10West,0.843,0,0,0
2026-01-03 17:00:00,i10Central,0.98,0,0,0
2026-01-03 17:00:00,i10East,0.861,0,0,0
2026-01-03 17:00:00,mesa,0.581,0,0,0
2026-01-03 17:00:00,sunland,0.558,0,0,0
2026-01-03 17:00:00,us54,0.628,0,0,0
2026-01-03 17:00:00,paisano,0.544,0,0,0
2026-01-03 17:00:00,loop375,0.622,0,0,0
2026-01-03 18:00:00,i10West,0.795,0,0,0
2026-01-03 18:00:00,i10Central,0.979,0,0,0
2026-01-03 18:00:00,i10East,0.807,0,0,0
2026-01-03 18:00:00,mesa,0.584,0,0,0
2026-01-03 18:00:00,sunland,0.54,0,0,0
2026-01-03 18:00:00,us54,0.589,0,0,0
2026-01-03 18:00:00,paisano,0.512,0,0,0
2026-01-03 18:00:00,loop375,0.603,0,0,0
2026-01-03 19:00:00,i10West,0.695,0,0,0
2026-01-03 19:00:00,i10Central,0.861,0,0,0
2026-01-03 19:00:00,i10East,0.681,0,0,0
2026-01-03 19:00:00,mesa,0.494,0,0,0
2026-01-03 19:00:00,sunland,0.456,0,0,0
2026-01-03 19:00:00,us54,0.529,0,0,0
2026-01-03 19:00:00,paisano,0.493,0,0,0
2026-01-03 19:00:00,loop375,0.473,0,0,0
2026-01-03 20:00:00,i10West,0.595,0,0,0
2026-01-03 20:00:00,i10Central,0.695,0,0,0
2026-01-03 20:00:00,i10East,0.557,0,0,0
2026-01-03 20:00:00,mesa,0.383,0,0,0
2026-01-03 20:00:00,sunland,0.353,0,0,0
2026-01-03 20:00:00,us54,0.442,0,0,0
2026-01-03 20:00:00,paisano,0.411,0,0,0
2026-01-03 20:00:00,loop375,0.4,0,0,0
2026-01-03 21:00:00,i10West,0.578,1,0,0
2026-01-03 21:00:00,i10Central,0.614,0,0,0
2026-01-03 21:00:00,i10East,0.499,0,0,0
2026-01-03 21:00:00,mesa,0.287,0,0,0
2026-01-03 21:00:00,sunland,0.249,0,0,0
2026-01-03 21:00:00,us54,0.382,0,0,0
2026-01-03 21:00:00,paisano,0.345,0,0,0
2026-01-03 21:00:00,loop375,0.325,0,0,0
2026-01-03 22:00:00,i10West,0.409,0,0,0
2026-01-03 22:00:00,i10Central,0.487,0,0,0
2026-01-03 22:00:00,i10East,0.421,0,0,0
2026-01-03 22:00:00,mesa,0.264,0,0,0
2026-01-03 22:00:00,sunland,0.213,0,0,0
2026-01-03 22:00:00,us54,0.313,0,0,0
2026-01-03 22:00:00,paisano,0.265,0,0,0
2026-01-03 22:00:00,loop375,0.287,0,0,0
2026-01-03 23:00:00,i10West,0.396,0,0,0
2026-01-03 23:00:00,i10Central,0.518,0,0,0
2026-01-03 23:00:00,i10East,0.421,0,0,0
2026-01-03 23:00:00,mesa,0.277,0,0,0
2026-01-03 23:00:00,sunland,0.212,0,0,0
2026-01-03 23:00:00,us54,0.332,0,0,0
2026-01-03 23:00:00,paisano,0.238,0,0,0
2026-01-03 23:00:00,loop375,0.312,0,0,0
2026-01-04 00:00:00,i10West,0.394,0,0,0
2026-01-04 00:00:00,i10Central,0.479,0,0,0
2026-01-04 00:00:00,i10East,0.37,0,0,0
2026-01-04 00:00:00,mesa,0.234,0,0,0
2026-01-04 00:00:00,sunland,0.179,0,0,0
2026-01-04 00:00:00,us54,0.282,0,0,0
2026-01-04 00:00:00,paisano,0.285,0,0,0
2026-01-04 00:00:00,loop375,0.28,0,0,0
2026-01-04 01:00:00,i10West,0.345,0,0,0
2026-01-04 01:00:00,i10Central,0.49,0,0,0
2026-01-04 01:00:00,i10East,0.411,0,0,0
2026-01-04 01:00:00,mesa,0.202,0,0,0
2026-01-04 01:00:00,sunland,0.174,0,0,0
2026-01-04 01:00:00,us54,0.313,0,0,0
2026-01-04 01:00:00,paisano,0.245,0,0,0
2026-01-04 01:00:00,loop375,0.313,0,0,0
2026-01-04 02:00:00,i10West,0.399,0,0,0
2026-01-04 02:00:00,i10Central,0.475,0,0,0
2026-01-04 02:00:00,i10East,0.408,0,0,0
2026-01-04 02:00:00,mesa,0.213,0,0,0
2026-01-04 02:00:00,sunland,0.201,0,0,0
2026-01-04 02:00:00,us54,0.309,0,0,0
2026-01-04 02:00:00,paisano,0.251,0,0,0
2026-01-04 02:00:00,loop375,0.307,0,0,0
2026-01-04 03:00:00,i10West,0.373,0,0,0
2026-01-04 03:00:00,i10Central,0.463,0,0,0
2026-01-04 03:00:00,i10East,0.374,0,0,0
2026-01-04 03:00:00,mesa,0.256,0,0,0
2026-01-04 03:00:00,sunland,0.239,0,0,0
2026-01-04 03:00:00,us54,0.295,0,0,0
2026-01-04 03:00:00,paisano,0.24,0,0,0
2026-01-04 03:00:00,loop375,0.297,0,0,0
2026-01-04 04:00:00,i10West,0.523,0,1,0
2026-01-04 04:00:00,i10Central,0.637,0,1,0
2026-01-04 04:00:00,i10East,0.559,0,1,0
2026-01-04 04:00:00,mesa,0.33,0,1,0
2026-01-04 04:00:00,sunland,0.308,0,1,0
2026-01-04 04:00:00,us54,0.384,0,1,0
2026-01-04 04:00:00,paisano,0.324,0,1,0
2026-01-04 04:00:00,loop375,0.383,0,1,0
2026-01-04 05:00:00,i10West,0.492,0,0,0
2026-01-04 05:00:00,i10Central,0.614,0,0,0
2026-01-04 05:00:00,i10East,0.517,0,0,0
2026-01-04 05:00:00,mesa,0.338,0,0,0
2026-01-04 05:00:00,sunland,0.294,0,0,0
2026-01-04 05:00:00,us54,0.386,0,0,0
2026-01-04 05:00:00,paisano,0.349,0,0,0
2026-01-04 05:00:00,loop375,0.339,0,0,0
2026-01-04 06:00:00,i10West,0.559,0,0,0
2026-01-04 06:00:00,i10Central,0.694,0,0,0
2026-01-04 06:00:00,i10East,0.621,0,0,0
2026-01-04 06:00:00,mesa,0.365,0,0,0
2026-01-04 06:00:00,sunland,0.338,0,0,0
2026-01-04 06:00:00,us54,0.427,0,0,0
2026-01-04 06:00:00,paisano,0.404,0,0,0
2026-01-04 06:00:00,loop375,0.53,1,0,0
2026-01-04 07:00:00,i10West,0.699,0,0,0
2026-01-04 07:00:00,i10Central,0.846,0,0,0
2026-01-04 07:00:00,i10East,0.687,0,0,0
2026-01-04 07:00:00,mesa,0.509,0,0,0
2026-01-04 07:00:00,sunland,0.445,0,0,0
2026-01-04 07:00:00,us54,0.516,0,0,0
2026-01-04 07:00:00,paisano,0.435,0,0,0
2026-01-04 07:00:00,loop375,0.464,0,0,0
2026-01-04 08:00:00,i10West,0.804,0,0,0
2026-01-04 08:00:00,i10Central,0.948,0,0,0
2026-01-04 08:00:00,i10East,0.746,0,0,0
2026-01-04 08:00:00,mesa,0.557,0,0,0
2026-01-04 08:00:00,sunland,0.632,1,0,0
2026-01-04 08:00:00,us54,0.564,0,0,0
2026-01-04 08:00:00,paisano,0.652,1,0,0
2026-01-04 08:00:00,loop375,0.557,0,0,0
2026-01-04 09:00:00,i10West,0.739,0,0,0
2026-01-04 09:00:00,i10Central,0.879,0,0,0
2026-01-04 09:00:00,i10East,0.693,0,0,0
2026-01-04 09:00:00,mesa,0.487,0,0,0
2026-01-04 09:00:00,sunland,0.477,0,0,0
2026-01-04 09:00:00,us54,0.563,0,0,0
2026-01-04 09:00:00,paisano,0.47,0,0,0
2026-01-04 09:00:00,loop375,0.506,0,0,0
2026-01-04 10:00:00,i10West,0.599,0,0,0
2026-01-04 10:00:00,i10Central,0.764,0,0,0
2026-01-04 10:00:00,i10East,0.629,0,0,0
2026-01-04 10:00:00,mesa,0.389,0,0,0
2026-01-04 10:00:00,sunland,0.381,0,0,0
2026-01-04 10:00:00,us54,0.492,0,0,0
2026-01-04 10:00:00,paisano,0.396,0,0,0
2026-01-04 10:00:00,loop375,0.44,0,0,0
2026-01-04 11:00:00,i10West,0.499,0,0,0
2026-01-04 11:00:00,i10Central,0.649,0,0,0
2026-01-04 11:00:00,i10East,0.519,0,0,0
2026-01-04 11:00:00,mesa,0.317,0,0,0
2026-01-04 11:00:00,sunland,0.277,0,0,0
2026-01-04 11:00:00,us54,0.392,0,0,0
2026-01-04 11:00:00,paisano,0.377,0,0,0
2026-01-04 11:00:00,loop375,0.355,0,0,0
2026-01-04 12:00:00,i10West,0.582,1,0,0
2026-01-04 12:00:00,i10Central,0.58,0,0,0
2026-01-04 12:00:00,i10East,0.471,0,0,0
2026-01-04 12:00:00,mesa,0.28,0,0,0
2026-01-04 12:00:00,sunland,0.23,0,0,0
2026-01-04 12:00:00,us54,0.367,0,0,0
2026-01-04 12:00:00,paisano,0.343,0,0,0
2026-01-04 12:00:00,loop375,0.342,0,0,0
2026-01-04 13:00:00,i10West,0.492,0,0,0
2026-01-04 13:00:00,i10Central,0.587,0,0,0
2026-01-04 13:00:00,i10East,0.493,0,0,0
2026-01-04 13:00:00,mesa,0.417,1,0,0
2026-01-04 13:00:00,sunland,0.28,0,0,0
2026-01-04 13:00:00,us54,0.371,0,0,0
2026-01-04 13:00:00,paisano,0.378,0,0,0
2026-01-04 13:00:00,loop375,0.36,0,0,0
2026-01-04 14:00:00,i10West,0.576,0,0,0
2026-01-04 14:00:00,i10Central,0.712,0,0,0
2026-01-04 14:00:00,i10East,0.586,0,0,0
2026-01-04 14:00:00,mesa,0.345,0,0,0
2026-01-04 14:00:00,sunland,0.364,0,0,0
2026-01-04 14:00:00,us54,0.482,0,0,0
2026-01-04 14:00:00,paisano,0.401,0,0,0
2026-01-04 14:00:00,loop375,0.383,0,0,0
2026-01-04 15:00:00,i10West,0.669,0,0,0
2026-01-04 15:00:00,i10Central,0.872,0,0,0
2026-01-04 15:00:00,i10East,0.699,0,0,0
2026-01-04 15:00:00,mesa,0.435,0,0,0
2026-01-04 15:00:00,sunland,0.446,0,0,0
2026-01-04 15:00:00,us54,0.571,0,0,0
2026-01-04 15:00:00,paisano,0.461,0,0,0
2026-01-04 15:00:00,loop375,0.49,0,0,0
2026-01-04 16:00:00,i10West,0.791,0,0,0
2026-01-04 16:00:00,i10Central,0.98,0,0,0
2026-01-04 16:00:00,i10East,0.796,0,0,0
2026-01-04 16:00:00,mesa,0.564,0,0,0
2026-01-04 16:00:00,sunland,0.494,0,0,0
2026-01-04 16:00:00,us54,0.629,0,0,0
2026-01-04 16:00:00,paisano,0.542,0,0,0
2026-01-04 16:00:00,loop375,0.593,0,0,0
2026-01-04 17:00:00,i10West,0.844,0,0,0
2026-01-04 17:00:00,i10Central,0.98,0,0,0
2026-01-04 17:00:00,i10East,0.847,0,0,0
2026-01-04 17:00:00,mesa,0.592,0,0,0
2026-01-04 17:00:00,sunland,0.584,0,0,0
2026-01-04 17:00:00,us54,0.636,0,0,0
2026-01-04 17:00:00,paisano,0.554,0,0,0
2026-01-04 17:00:00,loop375,0.601,0,0,0
2026-01-04 18:00:00,i10West,0.825,0,0,0
2026-01-04 18:00:00,i10Central,0.956,0,0,0
2026-01-04 18:00:00,i10East,0.808,0,0,0
2026-01-04 18:00:00,mesa,0.546,0,0,0
2026-01-04 18:00:00,sunland,0.506,0,0,0
2026-01-04 18:00:00,us54,0.619,0,0,0
2026-01-04 18:00:00,paisano,0.552,0,0,0
2026-01-04 18:00:00,loop375,0.551,0,0,0
2026-01-04 19:00:00,i10West,0.712,0,0,0
2026-01-04 19:00:00,i10Central,0.829,0,0,0
2026-01-04 19:00:00,i10East,0.696,0,0,0
2026-01-04 19:00:00,mesa,0.498,0,0,0
2026-01-04 19:00:00,sunland,0.435,0,0,0
2026-01-04 19:00:00,us54,0.544,0,0,0
2026-01-04 19:00:00,paisano,0.499,0,0,0
2026-01-04 19:00:00,loop375,0.529,0,0,0
2026-01-04 20:00:00,i10West,0.606,0,0,0
2026-01-04 20:00:00,i10Central,0.704,0,0,0
2026-01-04 20:00:00,i10East,0.585,0,0,0
2026-01-04 20:00:00,mesa,0.411,0,0,0
2026-01-04 20:00:00,sunland,0.375,0,0,0
2026-01-04 20:00:00,us54,0.444,0,0,0
2026-01-04 20:00:00,paisano,0.396,0,0,0
2026-01-04 20:00:00,loop375,0.415,0,0,0
2026-01-04 21:00:00,i10West,0.512,0,0,0
2026-01-04 21:00:00,i10Central,0.62,0,0,0
2026-01-04 21:00:00,i10East,0.514,0,0,0
2026-01-04 21:00:00,mesa,0.309,0,0,0
2026-01-04 21:00:00,sunland,0.31,0,0,0
2026-01-04 21:00:00,us54,0.369,0,0,0
2026-01-04 21:00:00,paisano,0.339,0,0,0
2026-01-04 21:00:00,loop375,0.359,0,0,0
2026-01-04 22:00:00,i10West,0.399,0,0,0
2026-01-04 22:00:00,i10Central,0.538,0,0,0
2026-01-04 22:00:00,i10East,0.454,0,0,0
2026-01-04 22:00:00,mesa,0.251,0,0,0
2026-01-04 22:00:00,sunland,0.25,0,0,0
2026-01-04 22:00:00,us54,0.357,0,0,0
2026-01-04 22:00:00,paisano,0.312,0,0,0
2026-01-04 22:00:00,loop375,0.276,0,0,0
2026-01-04 23:00:00,i10West,0.388,0,0,0
2026-01-04 23:00:00,i10Central,0.505,0,0,0
2026-01-04 23:00:00,i10East,0.438,0,0,0
2026-01-04 23:00:00,mesa,0.26,0,0,0
2026-01-04 23:00:00,sunland,0.208,0,0,0
2026-01-04 23:00:00,us54,0.295,0,0,0
2026-01-04 23:00:00,paisano,0.278,0,0,0
2026-01-04 23:00:00,loop375,0.312,0,0,0
2026-01-05 00:00:00,i10West,0.486,0,1,0
2026-01-05 00:00:00,i10Central,0.62,0,1,0
2026-01-05 00:00:00,i10East,0.522,0,1,0
2026-01-05 00:00:00,mesa,0.327,0,1,0
2026-01-05 00:00:00,sunland,0.256,0,1,0
2026-01-05 00:00:00,us54,0.371,0,1,0
2026-01-05 00:00:00,paisano,0.303,0,1,0
2026-01-05 00:00:00,loop375,0.473,1,1,0
2026-01-05 01:00:00,i10West,0.498,0,1,0
2026-01-05 01:00:00,i10Central,0.599,0,1,0
2026-01-05 01:00:00,i10East,0.499,0,1,0
2026-01-05 01:00:00,mesa,0.339,0,1,0
2026-01-05 01:00:00,sunland,0.284,0,1,0
2026-01-05 01:00:00,us54,0.369,0,1,0
2026-01-05 01:00:00,paisano,0.359,0,1,0
2026-01-05 01:00:00,loop375,0.343,0,1,0
2026-01-05 02:00:00,i10West,0.497,0,1,0
2026-01-05 02:00:00,i10Central,0.618,0,1,0
2026-01-05 02:00:00,i10East,0.529,0,1,0
2026-01-05 02:00:00,mesa,0.337,0,1,0
2026-01-05 02:00:00,sunland,0.309,0,1,0
2026-01-05 02:00:00,us54,0.401,0,1,0
2026-01-05 02:00:00,paisano,0.313,0,1,0
2026-01-05 02:00:00,loop375,0.351,0,1,0
2026-01-05 03:00:00,i10West,0.388,0,0,0
2026-01-05 03:00:00,i10Central,0.496,0,0,0
2026-01-05 03:00:00,i10East,0.412,0,0,0
2026-01-05 03:00:00,mesa,0.236,0,0,0
2026-01-05 03:00:00,sunland,0.245,0,0,0
2026-01-05 03:00:00,us54,0.305,0,0,0
2026-01-05 03:00:00,paisano,0.26,0,0,0
2026-01-05 03:00:00,loop375,0.29,0,0,0
2026-01-05 04:00:00,i10West,0.432,0,0,0
2026-01-05 04:00:00,i10Central,0.548,0,0,0
2026-01-05 04:00:00,i10East,0.436,0,0,0
2026-01-05 04:00:00,mesa,0.253,0,0,0
2026-01-05 04:00:00,sunland,0.272,0,0,0
2026-01-05 04:00:00,us54,0.347,0,0,0
2026-01-05 04:00:00,paisano,0.266,0,0,0
2026-01-05 04:00:00,loop375,0.429,1,0,0
2026-01-05 05:00:00,i10West,0.495,0,0,0
2026-01-05 05:00:00,i10Central,0.636,0,0,0
2026-01-05 05:00:00,i10East,0.639,1,0,0
2026-01-05 05:00:00,mesa,0.328,0,0,0
2026-01-05 05:00:00,sunland,0.329,0,0,0
2026-01-05 05:00:00,us54,0.375,0,0,0
2026-01-05 05:00:00,paisano,0.352,0,0,0
2026-01-05 05:00:00,loop375,0.375,0,0,0
2026-01-05 06:00:00,i10West,0.654,0,0,0
2026-01-05 06:00:00,i10Central,0.795,0,0,0
2026-01-05 06:00:00,i10East,0.659,0,0,0
2026-01-05 06:00:00,mesa,0.45,0,0,0
2026-01-05 06:00:00,sunland,0.416,0,0,0
2026-01-05 06:00:00,us54,0.503,0,0,0
2026-01-05 06:00:00,paisano,0.436,0,0,0
2026-01-05 06:00:00,loop375,0.478,0,0,0
2026-01-05 07:00:00,i10West,0.782,0,0,0
2026-01-05 07:00:00,i10Central,0.98,0,0,0
2026-01-05 07:00:00,i10East,0.838,0,0,0
2026-01-05 07:00:00,mesa,0.567,0,0,0
2026-01-05 07:00:00,sunland,0.489,0,0,0
2026-01-05 07:00:00,us54,0.574,0,0,0
2026-01-05 07:00:00,paisano,0.549,0,0,0
2026-01-05 07:00:00,loop375,0.532,0,0,0
2026-01-05 08:00:00,i10West,0.913,0,0,0
2026-01-05 08:00:00,i10Central,0.98,0,0,0
2026-01-05 08:00:00,i10East,0.88,0,0,0
2026-01-05 08:00:00,mesa,0.635,0,0,0
2026-01-05 08:00:00,sunland,0.591,0,0,0
2026-01-05 08:00:00,us54,0.622,0,0,0
2026-01-05 08:00:00,paisano,0.61,0,0,0
2026-01-05 08:00:00,loop375,0.603,0,0,0
2026-01-05 09:00:00,i10West,0.868,0,0,0
2026-01-05 09:00:00,i10Central,0.98,0,0,0
2026-01-05 09:00:00,i10East,0.851,0,0,0
2026-01-05 09:00:00,mesa,0.594,0,0,0
2026-01-05 09:00:00,sunland,0.502,0,0,0
2026-01-05 09:00:00,us54,0.637,0,0,0
2026-01-05 09:00:00,paisano,0.578,0,0,0
2026-01-05 09:00:00,loop375,0.585,0,0,0
2026-01-05 10:00:00,i10West,0.697,0,0,0
2026-01-05 10:00:00,i10Central,0.829,0,0,0
2026-01-05 10:00:00,i10East,0.693,0,0,0
2026-01-05 10:00:00,mesa,0.472,0,0,0
2026-01-05 10:00:00,sunland,0.379,0,0,0
2026-01-05 10:00:00,us54,0.518,0,0,0
2026-01-05 10:00:00,paisano,0.456,0,0,0
2026-01-05 10:00:00,loop375,0.487,0,0,0
2026-01-05 11:00:00,i10West,0.561,0,0,0
2026-01-05 11:00:00,i10Central,0.646,0,0,0
2026-01-05 11:00:00,i10East,0.51,0,0,0
2026-01-05 11:00:00,mesa,0.322,0,0,0
2026-01-05 11:00:00,sunland,0.292,0,0,0
2026-01-05 11:00:00,us54,0.394,0,0,0
2026-01-05 11:00:00,paisano,0.398,0,0,0
2026-01-05 11:00:00,loop375,0.392,0,0,0
2026-01-05 12:00:00,i10West,0.469,0,0,0
2026-01-05 12:00:00,i10Central,0.59,0,0,0
2026-01-05 12:00:00,i10East,0.467,0,0,0
2026-01-05 12:00:00,mesa,0.328,0,0,0
2026-01-05 12:00:00,sunland,0.253,0,0,0
2026-01-05 12:00:00,us54,0.384,0,0,0
2026-01-05 12:00:00,paisano,0.315,0,0,0
2026-01-05 12:00:00,loop375,0.381,0,0,0
2026-01-05 13:00:00,i10West,0.491,0,0,0
2026-01-05 13:00:00,i10Central,0.656,0,0,0
2026-01-05 13:00:00,i10East,0.512,0,0,0
2026-01-05 13:00:00,mesa,0.299,0,0,0
2026-01-05 13:00:00,sunland,0.284,0,0,0
2026-01-05 13:00:00,us54,0.43,0,0,0
2026-01-05 13:00:00,paisano,0.378,0,0,0
2026-01-05 13:00:00,loop375,0.407,0,0,0
2026-01-05 14:00:00,i10West,0.593,0,0,0
2026-01-05 14:00:00,i10Central,0.77,0,0,0
2026-01-05 14:00:00,i10East,0.655,0,0,0
2026-01-05 14:00:00,mesa,0.369,0,0,0
2026-01-05 14:00:00,sunland,0.365,0,0,0
2026-01-05 14:00:00,us54,0.488,0,0,0
2026-01-05 14:00:00,paisano,0.471,0,0,0
2026-01-05 14:00:00,loop375,0.417,0,0,0
2026-01-05 15:00:00,i10West,0.756,0,0,0
2026-01-05 15:00:00,i10Central,0.964,0,0,0
2026-01-05 15:00:00,i10East,0.765,0,0,0
2026-01-05 15:00:00,mesa,0.485,0,0,0
2026-01-05 15:00:00,sunland,0.495,0,0,0
2026-01-05 15:00:00,us54,0.6,0,0,0
2026-01-05 15:00:00,paisano,0.699,1,0,0
2026-01-05 15:00:00,loop375,0.539,0,0,0
2026-01-05 16:00:00,i10West,0.937,0,0,0
2026-01-05 16:00:00,i10Central,0.98,0,0,0
2026-01-05 16:00:00,i10East,0.901,0,0,0
2026-01-05 16:00:00,mesa,0.622,0,0,0
2026-01-05 16:00:00,sunland,0.607,0,0,0
2026-01-05 16:00:00,us54,0.703,0,0,0
2026-01-05 16:00:00,paisano,0.66,0,0,0
2026-01-05 16:00:00,loop375,0.615,0,0,0
2026-01-05 17:00:00,i10West,0.98,0,0,0
2026-01-05 17:00:00,i10Central,0.98,0,0,0
2026-01-05 17:00:00,i10East,0.98,0,0,0
2026-01-05 17:00:00,mesa,0.652,0,0,0
2026-01-05 17:00:00,sunland,0.669,0,0,0
2026-01-05 17:00:00,us54,0.714,0,0,0
2026-01-05 17:00:00,paisano,0.66,0,0,0
2026-01-05 17:00:00,loop375,0.716,0,0,0
2026-01-05 18:00:00,i10West,0.98,0,1,0
2026-01-05 18:00:00,i10Central,0.98,0,1,0
2026-01-05 18:00:00,i10East,0.98,0,1,0
2026-01-05 18:00:00,mesa,0.741,0,1,0
2026-01-05 18:00:00,sunland,0.663,0,1,0
2026-01-05 18:00:00,us54,0.738,0,1,0
2026-01-05 18:00:00,paisano,0.691,0,1,0
2026-01-05 18:00:00,loop375,0.71,0,1,0
2026-01-05 19:00:00,i10West,0.817,0,0,0
2026-01-05 19:00:00,i10Central,0.977,0,0,0
2026-01-05 19:00:00,i10East,0.798,0,0,0
2026-01-05 19:00:00,mesa,0.537,0,0,0
2026-01-05 19:00:00,sunland,0.505,0,0,0
2026-01-05 19:00:00,us54,0.582,0,0,0
2026-01-05 19:00:00,paisano,0.518,0,0,0
2026-01-05 19:00:00,loop375,0.588,0,0,0
2026-01-05 20:00:00,i10West,0.663,0,0,0
2026-01-05 20:00:00,i10Central,0.806,0,0,0
2026-01-05 20:00:00,i10East,0.638,0,0,0
2026-01-05 20:00:00,mesa,0.425,0,0,0
2026-01-05 20:00:00,sunland,0.364,0,0,0
2026-01-05 20:00:00,us54,0.488,0,0,0
2026-01-05 20:00:00,paisano,0.463,0,0,0
2026-01-05 20:00:00,loop375,0.427,0,0,0
2026-01-05 21:00:00,i10West,0.518,0,0,0
2026-01-05 21:00:00,i10Central,0.652,0,0,0
2026-01-05 21:00:00,i10East,0.495,0,0,0
2026-01-05 21:00:00,mesa,0.362,0,0,0
2026-01-05 21:00:00,sunland,0.263,0,0,0
2026-01-05 21:00:00,us54,0.4,0,0,0
2026-01-05 21:00:00,paisano,0.342,0,0,0
2026-01-05 21:00:00,loop375,0.38,0,0,0
2026-01-05 22:00:00,i10West,0.421,0,0,0
2026-01-05 22:00:00,i10Central,0.567,0,0,0
2026-01-05 22:00:00,i10East,0.452,0,0,0
2026-01-05 22:00:00,mesa,0.284,0,0,0
2026-01-05 22:00:00,sunland,0.206,0,0,0
2026-01-05 22:00:00,us54,0.333,0,0,0
2026-01-05 22:00:00,paisano,0.303,0,0,0
2026-01-05 22:00:00,loop375,0.321,0,0,0
2026-01-05 23:00:00,i10West,0.407,0,0,0
2026-01-05 23:00:00,i10Central,0.524,0,0,0
2026-01-05 23:00:00,i10East,0.401,0,0,0
2026-01-05 23:00:00,mesa,0.255,0,0,0
2026-01-05 23:00:00,sunland,0.182,0,0,0
2026-01-05 23:00:00,us54,0.337,0,0,0
2026-01-05 23:00:00,paisano,0.295,0,0,0
2026-01-05 23:00:00,loop375,0.303,0,0,0
2026-01-06 00:00:00,i10West,0.369,0,0,0
2026-01-06 00:00:00,i10Central,0.49,0,0,0
2026-01-06 00:00:00,i10East,0.386,0,0,0
2026-01-06 00:00:00,mesa,0.217,0,0,0
2026-01-06 00:00:00,sunland,0.187,0,0,0
2026-01-06 00:00:00,us54,0.31,0,0,0
2026-01-06 00:00:00,paisano,0.254,0,0,0
2026-01-06 00:00:00,loop375,0.252,0,0,0
2026-01-06 01:00:00,i10West,0.408,0,0,0
2026-01-06 01:00:00,i10Central,0.507,0,0,0
2026-01-06 01:00:00,i10East,0.4,0,0,0
2026-01-06 01:00:00,mesa,0.262,0,0,0
2026-01-06 01:00:00,sunland,0.289,1,0,0
2026-01-06 01:00:00,us54,0.334,0,0,0
2026-01-06 01:00:00,paisano,0.227,0,0,0
2026-01-06 01:00:00,loop375,0.247,0,0,0
2026-01-06 02:00:00,i10West,0.397,0,0,0
2026-01-06 02:00:00,i10Central,0.504,0,0,0
2026-01-06 02:00:00,i10East,0.439,0,0,0
2026-01-06 02:00:00,mesa,0.243,0,0,0
2026-01-06 02:00:00,sunland,0.199,0,0,0
2026-01-06 02:00:00,us54,0.288,0,0,0
2026-01-06 02:00:00,paisano,0.244,0,0,0
2026-01-06 02:00:00,loop375,0.407,1,0,0
2026-01-06 03:00:00,i10West,0.371,0,0,0
2026-01-06 03:00:00,i10Central,0.465,0,0,0
2026-01-06 03:00:00,i10East,0.425,0,0,0
2026-01-06 03:00:00,mesa,0.251,0,0,0
2026-01-06 03:00:00,sunland,0.199,0,0,0
2026-01-06 03:00:00,us54,0.321,0,0,0
2026-01-06 03:00:00,paisano,0.241,0,0,0
2026-01-06 03:00:00,loop375,0.308,0,0,0
2026-01-06 04:00:00,i10West,0.439,0,0,0
2026-01-06 04:00:00,i10Central,0.55,0,0,0
2026-01-06 04:00:00,i10East,0.456,0,0,0
2026-01-06 04:00:00,mesa,0.288,0,0,0
2026-01-06 04:00:00,sunland,0.239,0,0,0
2026-01-06 04:00:00,us54,0.359,0,0,0
2026-01-06 04:00:00,paisano,0.304,0,0,0
2026-01-06 04:00:00,loop375,0.339,0,0,0
2026-01-06 05:00:00,i10West,0.602,0,1,0
2026-01-06 05:00:00,i10Central,0.737,0,1,0
2026-01-06 05:00:00,i10East,0.607,0,1,0
2026-01-06 05:00:00,mesa,0.432,0,1,0
2026-01-06 05:00:00,sunland,0.39,0,1,0
2026-01-06 05:00:00,us54,0.445,0,1,0
2026-01-06 05:00:00,paisano,0.383,0,1,0
2026-01-06 05:00:00,loop375,0.443,0,1,0
2026-01-06 06:00:00,i10West,0.67,0,0,0
2026-01-06 06:00:00,i10Central,0.807,0,0,0
2026-01-06 06:00:00,i10East,0.651,0,0,0
2026-01-06 06:00:00,mesa,0.45,0,0,0
2026-01-06 06:00:00,sunland,0.404,0,0,0
2026-01-06 06:00:00,us54,0.582,1,0,0
2026-01-06 06:00:00,paisano,0.44,0,0,0
2026-01-06 06:00:00,loop375,0.423,0,0,0
2026-01-06 07:00:00,i10West,0.802,0,0,0
2026-01-06 07:00:00,i10Central,0.972,0,0,0
2026-01-06 07:00:00,i10East,0.812,0,0,0
2026-01-06 07:00:00,mesa,0.662,1,0,0
2026-01-06 07:00:00,sunland,0.532,0,0,0
2026-01-06 07:00:00,us54,0.616,0,0,0
2026-01-06 07:00:00,paisano,0.537,0,0,0
2026-01-06 07:00:00,loop375,0.521,0,0,0
2026-01-06 08:00:00,i10West,0.905,0,0,0
2026-01-06 08:00:00,i10Central,0.98,0,0,0
2026-01-06 08:00:00,i10East,0.896,0,0,0
2026-01-06 08:00:00,mesa,0.599,0,0,0
2026-01-06 08:00:00,sunland,0.583,0,0,0
2026-01-06 08:00:00,us54,0.643,0,0,0
2026-01-06 08:00:00,paisano,0.582,0,0,0
2026-01-06 08:00:00,loop375,0.707,1,0,0
2026-01-06 09:00:00,i10West,0.844,0,0,0
