date,date_index,year,month,month_sin,month_cos,day_of_month,day_of_week,day_of_week_num,day_of_week_sin,day_of_week_cos,is_weekend,is_major_us_holiday,is_holiday_window,holiday_name,hour,hour_sin,hour_cos,is_morning_rush,is_evening_rush,is_night,direction,direction_code,median_daily_traffic,median_adjusted_daily_traffic,median_speed_limit,median_number_of_lanes,median_latitude_for_direction_year,median_longitude_for_direction_year,lag_1h_crashes,lag_2h_crashes,lag_3h_crashes,lag_24h_crashes,lag_168h_crashes,rolling_6h_avg_crashes,rolling_24h_avg_crashes,rolling_168h_avg_crashes,rolling_720h_avg_crashes,same_hour_last_7d_avg_crashes,previous_24h_total_crashes,previous_168h_total_crashes,crash_binary,crash_count,risk_level,risk_target
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,8,0.866025,-0.5,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,1,0,0.0,0.125,0.125,0.123611,0.285714,3,21,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,9,0.707107,-0.707107,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.083333,0.125,0.123611,0.142857,2,21,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,10,0.5,-0.866025,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.083333,0.125,0.122222,0.0,2,21,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,11,0.258819,-0.965926,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,1,0,0.0,0.083333,0.125,0.122222,0.142857,2,21,1,2,HIGH,2
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,12,0.0,-1.0,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,2,0,0,0,1,0.333333,0.125,0.136905,0.125,0.285714,3,23,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,13,-0.258819,-0.965926,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,2,0,0,0,0.333333,0.125,0.130952,0.125,0.285714,3,22,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,14,-0.5,-0.866025,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,2,0,0,0.333333,0.125,0.130952,0.125,0.285714,3,22,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,15,-0.707107,-0.707107,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.333333,0.125,0.130952,0.125,0.0,3,22,1,1,MEDIUM,1
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,16,-0.866025,-0.5,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,1,0,0.5,0.166667,0.136905,0.126389,0.142857,4,23,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,17,-0.965926,-0.258819,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,0,0,0,0.5,0.125,0.136905,0.125,0.0,3,23,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,18,-1.0,-0.0,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.166667,0.125,0.136905,0.125,0.0,3,23,1,1,MEDIUM,1
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,19,-0.965926,0.258819,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,0,0,0.333333,0.166667,0.142857,0.125,0.0,4,24,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,20,-0.866025,0.5,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,0,0,0,0.333333,0.166667,0.142857,0.125,0.0,4,24,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,21,-0.707107,0.707107,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.333333,0.166667,0.142857,0.125,0.285714,4,24,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,22,-0.5,0.866025,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.166667,0.142857,0.125,0.142857,4,24,0,0,LOW,0
2024-04-02,367,2024,4,0.866025,-0.5,2,Tuesday,1,0.781831,0.62349,0,0,0,,23,-0.258819,0.965926,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.166667,0.142857,0.125,0.142857,4,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,0,0.0,1.0,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.166667,0.142857,0.125,0.0,4,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,1,0.258819,0.965926,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.166667,0.142857,0.125,0.285714,4,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,2,0.5,0.866025,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.166667,0.142857,0.125,0.142857,4,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,3,0.707107,0.707107,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.166667,0.142857,0.125,0.142857,4,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,4,0.866025,0.5,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.166667,0.142857,0.125,0.285714,4,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,5,0.965926,0.258819,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.166667,0.142857,0.125,0.0,4,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,6,1.0,0.0,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.166667,0.142857,0.125,0.0,4,24,1,1,MEDIUM,1
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,7,0.965926,-0.258819,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,0,0,0.166667,0.208333,0.14881,0.126389,0.0,5,25,1,1,MEDIUM,1
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,8,0.866025,-0.5,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,1,0,0,1,0.333333,0.25,0.154762,0.127778,0.285714,6,26,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,9,0.707107,-0.707107,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,1,0,1,0.333333,0.25,0.14881,0.127778,0.142857,6,25,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,10,0.5,-0.866025,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.333333,0.25,0.142857,0.127778,0.0,6,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,11,0.258819,-0.965926,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,2,0,0.333333,0.25,0.142857,0.126389,0.428571,6,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,12,0.0,-1.0,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.333333,0.166667,0.142857,0.126389,0.142857,4,24,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,13,-0.258819,-0.965926,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,1,0.166667,0.166667,0.142857,0.126389,0.285714,4,24,1,1,MEDIUM,1
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,14,-0.5,-0.866025,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,0,0,0.166667,0.208333,0.142857,0.127778,0.285714,5,24,1,1,MEDIUM,1
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,15,-0.707107,-0.707107,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,1,0,1,0,0.333333,0.25,0.14881,0.129167,0.142857,6,25,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,16,-0.866025,-0.5,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,1,0,0,0.333333,0.208333,0.14881,0.129167,0.142857,5,25,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,17,-0.965926,-0.258819,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.333333,0.208333,0.14881,0.129167,0.0,5,25,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,18,-1.0,-0.0,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,1,0,0.333333,0.208333,0.14881,0.129167,0.142857,5,25,1,1,MEDIUM,1
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,19,-0.965926,0.258819,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,0,0,0.5,0.208333,0.154762,0.130556,0.0,5,26,1,1,MEDIUM,1
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,20,-0.866025,0.5,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,1,0,0,0,0.5,0.25,0.160714,0.131944,0.0,6,27,1,1,MEDIUM,1
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,21,-0.707107,0.707107,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,1,1,0,0,0.5,0.291667,0.166667,0.131944,0.285714,7,28,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,22,-0.5,0.866025,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,1,0,0,0.5,0.291667,0.166667,0.131944,0.142857,7,28,0,0,LOW,0
2024-04-03,368,2024,4,0.866025,-0.5,3,Wednesday,2,0.974928,-0.222521,0,0,0,,23,-0.258819,0.965926,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,1,0.5,0.291667,0.166667,0.131944,0.142857,7,28,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,0,0.0,1.0,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.5,0.291667,0.160714,0.131944,0.0,7,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,1,0.258819,0.965926,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.333333,0.291667,0.160714,0.131944,0.285714,7,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,2,0.5,0.866025,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.291667,0.160714,0.131944,0.142857,7,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,3,0.707107,0.707107,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.291667,0.160714,0.131944,0.142857,7,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,4,0.866025,0.5,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,1,0.0,0.291667,0.160714,0.131944,0.285714,7,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,5,0.965926,0.258819,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.291667,0.154762,0.131944,0.0,7,26,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,6,1.0,0.0,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,1,0,0.0,0.291667,0.154762,0.131944,0.142857,7,26,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,7,0.965926,-0.258819,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,1,0,0.0,0.25,0.154762,0.131944,0.142857,6,26,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,8,0.866025,-0.5,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.208333,0.154762,0.131944,0.142857,5,26,1,1,MEDIUM,1
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,9,0.707107,-0.707107,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,0,0,0.166667,0.25,0.160714,0.133333,0.0,6,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,10,0.5,-0.866025,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,0,0,0,0.166667,0.25,0.160714,0.133333,0.0,6,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,11,0.258819,-0.965926,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.166667,0.25,0.160714,0.133333,0.428571,6,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,12,0.0,-1.0,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,1,0.166667,0.25,0.160714,0.133333,0.142857,6,27,1,1,MEDIUM,1
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,13,-0.258819,-0.965926,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,1,0,0.333333,0.291667,0.160714,0.134722,0.285714,7,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,14,-0.5,-0.866025,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,0,1,1,0.333333,0.25,0.160714,0.134722,0.428571,6,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,15,-0.707107,-0.707107,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.166667,0.208333,0.154762,0.133333,0.142857,5,26,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,16,-0.866025,-0.5,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.208333,0.154762,0.133333,0.142857,5,26,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,17,-0.965926,-0.258819,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.208333,0.154762,0.133333,0.0,5,26,1,1,MEDIUM,1
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,18,-1.0,-0.0,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,1,0,0.333333,0.25,0.160714,0.134722,0.285714,6,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,19,-0.965926,0.258819,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,0,1,0,0.166667,0.208333,0.160714,0.134722,0.142857,5,27,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,20,-0.866025,0.5,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,1,0,0.166667,0.166667,0.160714,0.134722,0.142857,4,27,1,1,MEDIUM,1
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,21,-0.707107,0.707107,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,0,1,0.333333,0.166667,0.166667,0.136111,0.285714,4,28,1,1,MEDIUM,1
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,22,-0.5,0.866025,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,1,0,0,0,0.5,0.208333,0.166667,0.1375,0.142857,5,28,0,0,LOW,0
2024-04-04,369,2024,4,0.866025,-0.5,4,Thursday,3,0.433884,-0.900969,0,0,0,,23,-0.258819,0.965926,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,1,0,0,0.5,0.208333,0.166667,0.1375,0.0,5,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,0,0.0,1.0,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.333333,0.208333,0.166667,0.1375,0.0,5,28,1,1,MEDIUM,1
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,1,0.258819,0.965926,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,0,1,0.5,0.25,0.172619,0.1375,0.285714,6,29,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,2,0.5,0.866025,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,0,0,0,0.5,0.25,0.166667,0.1375,0.142857,6,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,3,0.707107,0.707107,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.333333,0.25,0.166667,0.1375,0.142857,6,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,4,0.866025,0.5,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.25,0.166667,0.1375,0.142857,6,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,5,0.965926,0.258819,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.25,0.166667,0.1375,0.0,6,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,6,1.0,0.0,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.25,0.166667,0.1375,0.142857,6,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,7,0.965926,-0.258819,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.25,0.166667,0.1375,0.142857,6,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,8,0.866025,-0.5,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,1,0,0.0,0.25,0.166667,0.1375,0.285714,6,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,9,0.707107,-0.707107,1,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.208333,0.166667,0.1375,0.0,5,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,10,0.5,-0.866025,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.208333,0.166667,0.1375,0.0,5,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,11,0.258819,-0.965926,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.0,0.208333,0.166667,0.1375,0.428571,5,28,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,12,0.0,-1.0,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,1,0,0.0,0.208333,0.166667,0.1375,0.142857,5,28,1,1,MEDIUM,1
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,13,-0.258819,-0.965926,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,0,1,0.166667,0.208333,0.172619,0.138889,0.285714,5,29,1,1,MEDIUM,1
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,14,-0.5,-0.866025,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,1,0,0,1,0.333333,0.25,0.172619,0.140278,0.285714,6,29,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,15,-0.707107,-0.707107,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,1,0,0,0.333333,0.25,0.166667,0.138889,0.142857,6,28,1,1,MEDIUM,1
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,16,-0.866025,-0.5,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,1,0,0,0.5,0.291667,0.172619,0.138889,0.142857,7,29,1,1,MEDIUM,1
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,17,-0.965926,-0.258819,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,1,0,1,0,0.666667,0.333333,0.178571,0.140278,0.142857,8,30,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,18,-1.0,-0.0,0,1,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,1,0,0,0.666667,0.291667,0.178571,0.138889,0.285714,7,30,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,19,-0.965926,0.258819,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.5,0.291667,0.178571,0.138889,0.142857,7,30,1,1,MEDIUM,1
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,20,-0.866025,0.5,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,1,0,0,1,0,0.5,0.333333,0.184524,0.140278,0.285714,8,31,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,21,-0.707107,0.707107,0,0,0,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,1,0,1,1,0.5,0.291667,0.184524,0.140278,0.285714,7,31,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,22,-0.5,0.866025,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,1,0,0,0.333333,0.25,0.178571,0.140278,0.142857,6,30,0,0,LOW,0
2024-04-05,370,2024,4,0.866025,-0.5,5,Friday,4,-0.433884,-0.900969,0,0,0,,23,-0.258819,0.965926,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,0,0,0.166667,0.25,0.178571,0.140278,0.0,6,30,0,0,LOW,0
2024-04-06,371,2024,4,0.866025,-0.5,6,Saturday,5,-0.974928,-0.222521,1,0,0,,0,0.0,1.0,0,0,1,West,0,172647.0,172647.0,60.0,8.0,31.76741061,-106.38744314,0,0,0,1,0,0.166667,0.25,0.178571,0.140278,0.142857,6,30,0,0,LOW,0
